[ExifTool, ExifTool, ExifTool] ExifToolVersion - ExifTool Version Number: 9.98
[File, System, Image] FileName - File Name: Olympus.dss
[File, System, Image] Directory - Directory: t/images
[File, System, Image] FileSize - File Size: 80 bytes
[File, System, Time] FileModifyDate - File Modification Date/Time: 2015:06:24 09:57:14-04:00
[File, System, Time] FileAccessDate - File Access Date/Time: 2015:06:24 10:20:42-04:00
[File, System, Time] FileInodeChangeDate - File Inode Change Date/Time: 2015:06:24 10:15:07-04:00
[File, System, Image] FilePermissions - File Permissions: rw-r--r--
[File, File, Image] FileType - File Type: DSS
[File, File, Image] FileTypeExtension - File Type Extension: dss
[File, File, Image] MIMEType - MIME Type: audio/x-dss
[MakerNotes, Olympus, Audio] 12 - Model: DS2300          
[MakerNotes, Olympus, Time] 38 - Start Time: 2005:11:16 13:52:42
[MakerNotes, Olympus, Time] 50 - End Time: 2005:11:16 13:52:53
[MakerNotes, Olympus, Audio] 62 - Duration: 10.00 s
